question_id,respondent_id,timestamp,year,intent_id,intent,language,text
Q003271,39,2026-03-03 20:27:22.001,3,8,Object-Oriented Programming (OOP),Bangla,ইনহেরিটেন্স কেন ব্যবহার করা হয়?
Q003272,39,2026-03-03 20:27:22.001,3,9,Database / SQL,Mixed,Group by use korle aggregation kivabe kaj kore?
Q003273,39,2026-03-03 20:27:22.001,3,9,Database / SQL,Bangla,ডাটাবেসে ইনডেক্স কেন ব্যবহার করা হয়?
Q003274,39,2026-03-03 20:27:22.001,3,10,Operating Systems (OS),English,What is a context switch in an operating system?
Q003275,39,2026-03-03 20:27:22.001,3,10,Operating Systems (OS),English,How does round robin scheduling work?
Q003276,39,2026-03-03 20:27:22.001,3,10,Operating Systems (OS),Mixed,Deadlock avoid korar technique gulo ki ki?
Q003277,39,2026-03-03 20:27:22.001,3,10,Operating Systems (OS),Bangla,অপারেটিং সিস্টেমে ভার্চুয়াল মেমোরি কী?
Q003278,39,2026-03-03 20:27:22.001,3,11,Computer Networks,English,How does the HTTP protocol work?
Q003279,39,2026-03-03 20:27:22.001,3,11,Computer Networks,Mixed,IP address ar MAC address er difference ki?
Q003280,39,2026-03-03 20:27:22.001,3,11,Computer Networks,Mixed,Router kivabe packet forward kore?
Q003281,39,2026-03-03 20:27:22.001,3,11,Computer Networks,Bangla,টিসিপি থ্রি-ওয়ে হ্যান্ডশেক কীভাবে কাজ করে?
Q003282,39,2026-03-03 20:27:22.001,3,12,Web Development,English,How do I create a RESTful API using Node.js?
Q003283,39,2026-03-03 20:27:22.001,3,12,Web Development,Mixed,HTML form theke data server e pathabo kivabe?
Q003284,39,2026-03-03 20:27:22.001,3,12,Web Development,Mixed,Authentication er jonno JWT use korbo naki session?
Q003285,39,2026-03-03 20:27:22.001,3,12,Web Development,Bangla,ওয়েবসাইটে ইউজার লগইন সিস্টেম কীভাবে তৈরি করা হয়?
Q003286,39,2026-03-03 20:27:22.001,3,13,Software Engineering / SDLC,English,How do I create a UML class diagram?
Q003287,39,2026-03-03 20:27:22.001,3,13,Software Engineering / SDLC,Mixed,Agile methodology te sprint ki?
Q003288,39,2026-03-03 20:27:22.001,3,13,Software Engineering / SDLC,Mixed,Git e branch merge korle conflict hole ki korbo?
Q003289,39,2026-03-03 20:27:22.001,3,13,Software Engineering / SDLC,Bangla,রেকোয়ারমেন্ট অ্যানালাইসিস কেন গুরুত্বপূর্ণ?
Q003290,39,2026-03-03 20:27:22.001,3,14,Machine Learning / AI,English,How does a decision tree classifier work?
Q003291,39,2026-03-03 20:27:22.001,3,14,Machine Learning / AI,Mixed,"Model accuracy kom ashche keno, improve korbo kivabe?"
Q003292,39,2026-03-03 20:27:22.001,3,14,Machine Learning / AI,Mixed,Feature scaling keno important?
Q003293,39,2026-03-03 20:27:22.001,3,14,Machine Learning / AI,Bangla,মেশিন লার্নিং মডেল ট্রেনিং বলতে কী বোঝায়?
Q003294,39,2026-03-03 20:27:22.001,3,15,Cybersecurity,Mixed,Password hash korar best practice ki?
Q003295,39,2026-03-03 20:27:22.001,3,15,Cybersecurity,Mixed,Firewall kivabe network protect kore?
Q003296,39,2026-03-03 20:27:22.001,3,15,Cybersecurity,Bangla,ফিশিং আক্রমণ কী এবং এটি থেকে কিভাবে বাঁচা যায়?
Q003297,39,2026-03-03 20:27:22.001,3,16,Competitive Programming / Problem Solving,English,How do I approach problems with large input constraints?
Q003298,39,2026-03-03 20:27:22.001,3,16,Competitive Programming / Problem Solving,English,Why does my solution fail on edge cases?
Q003299,39,2026-03-03 20:27:22.001,3,16,Competitive Programming / Problem Solving,Mixed,Greedy approach use korle always optimal solution pabo?
Q003300,39,2026-03-03 20:27:22.001,3,16,Competitive Programming / Problem Solving,Mixed,"Test case pass hocche na, logic e ki problem hote pare?"
Q003301,39,2026-03-03 20:27:22.001,3,16,Competitive Programming / Problem Solving,Bangla,অ্যালগরিদম দ্রুত করার উপায় কী?
Q003302,39,2026-03-03 20:27:22.001,3,17,Project Guidance / System Architecture,English,How do I choose the right tech stack for a web project?
Q003303,39,2026-03-03 20:27:22.001,3,17,Project Guidance / System Architecture,English,What factors should I consider while designing system architecture?
Q003304,39,2026-03-03 20:27:22.001,3,17,Project Guidance / System Architecture,Mixed,Database design korar age ki ki plan kora uchit?
Q003305,39,2026-03-03 20:27:22.001,3,17,Project Guidance / System Architecture,Mixed,Microservices naki monolithic architecture better hobe?
Q003306,39,2026-03-03 20:27:22.001,3,17,Project Guidance / System Architecture,Bangla,ফাইনাল ইয়ার প্রজেক্টের জন্য টপিক কিভাবে নির্বাচন করব?
Q003307,39,2026-03-03 20:27:22.001,3,18,Tooling / Environment Setup,English,Why is my Git not detecting changes?
Q003308,39,2026-03-03 20:27:22.001,3,18,Tooling / Environment Setup,Mixed,VS Code e debugger setup korbo kivabe?
Q003309,39,2026-03-03 20:27:22.001,3,18,Tooling / Environment Setup,Mixed,Docker install korar por container run hocche na keno?
Q003310,39,2026-03-03 20:27:22.001,3,18,Tooling / Environment Setup,Bangla,উইন্ডোজে জাভা এনভায়রনমেন্ট কীভাবে সেটআপ করব?
Q003311,39,2026-03-03 20:27:22.001,3,19,Career / Internship / Interview Prep,Mixed,CV te kon project gulo highlight korbo?
Q003312,39,2026-03-03 20:27:22.001,3,19,Career / Internship / Interview Prep,Mixed,Internship pabar jonno portfolio kemon howa uchit?
Q003313,39,2026-03-03 20:27:22.001,3,19,Career / Internship / Interview Prep,Bangla,ইন্টারভিউর জন্য কীভাবে প্রস্তুতি নেওয়া উচিত?
Q003314,39,2026-03-03 20:27:22.001,3,20,Exam / Assignment / Course Admin,English,Will programming questions be included in the final exam?
Q003315,39,2026-03-03 20:27:22.001,3,20,Exam / Assignment / Course Admin,English,What is the deadline for the project submission?
Q003316,39,2026-03-03 20:27:22.001,3,20,Exam / Assignment / Course Admin,Mixed,Assignment handwritten naki typed submit korte hobe?
Q003317,39,2026-03-03 20:27:22.001,3,20,Exam / Assignment / Course Admin,Mixed,Makeup exam er jonno apply korbo kivabe?
Q003318,39,2026-03-03 20:27:22.001,3,20,Exam / Assignment / Course Admin,Bangla,মিডটার্ম পরীক্ষার সিলেবাস কী?
Q003319,40,2026-03-03 20:27:41.795,3,1,Debugging / Error Fixing,English,why a programme showing incorrect output but there re is no syntax error?
Q003320,40,2026-03-03 20:27:41.795,3,1,Debugging / Error Fixing,English,why error is occured in my code?
Q003321,40,2026-03-03 20:27:41.795,3,1,Debugging / Error Fixing,Mixed,amr code er kon line er jonne error hocche?
Q003322,40,2026-03-03 20:27:41.795,3,1,Debugging / Error Fixing,Mixed,program er logic vul hocche kno?
Q003323,40,2026-03-03 20:27:41.795,3,1,Debugging / Error Fixing,Bangla,"টাইম কমপ্লেক্সে টি কিভাবে ঠিক করব,?"
Q003324,40,2026-03-03 20:27:41.795,3,2,How-to Implementation,English,how to implement merge sort in java
Q003325,40,2026-03-03 20:27:41.795,3,2,How-to Implementation,English,how to implement this code simply?
Q003326,40,2026-03-03 20:27:41.795,3,2,How-to Implementation,Mixed,kivabe ei code ta sohoje implement kora jabe?
Q003327,40,2026-03-03 20:27:41.795,3,2,How-to Implementation,Mixed,code ti C++ theke python e convert koro
Q003328,40,2026-03-03 20:27:41.795,3,2,How-to Implementation,Bangla,ডাটা স্টাকচার পাইথন এ কি সহজ হবে কমপ্লিমেন্ট?
Q003329,40,2026-03-03 20:27:41.795,3,3,Concept Explanation / Clarification,English,Explain normalisation clearly
Q003330,40,2026-03-03 20:27:41.795,3,3,Concept Explanation / Clarification,English,"what is the basic concept of compiler design,?"
Q003331,40,2026-03-03 20:27:41.795,3,3,Concept Explanation / Clarification,Mixed,plz explain koro algorithm concept briefly
Q003332,40,2026-03-03 20:27:41.795,3,3,Concept Explanation / Clarification,Mixed,java programming er concept explain koro
Q003333,40,2026-03-03 20:27:41.795,3,3,Concept Explanation / Clarification,Bangla,এস কিউ এল এর কনসেপ্ট ক্লিয়ার কর
Q003334,40,2026-03-03 20:27:41.795,3,4,Algorithm Choice / Strategy,English,",when to use merge sort?"
Q003335,40,2026-03-03 20:27:41.795,3,4,Algorithm Choice / Strategy,English,when we have to use binary search algorithm?
Q003336,40,2026-03-03 20:27:41.795,3,4,Algorithm Choice / Strategy,Mixed,binary search kokhon use korbo?
Q003337,40,2026-03-03 20:27:41.795,3,4,Algorithm Choice / Strategy,Mixed,merge sort kokhon use korle vlo hbe?
Q003338,40,2026-03-03 20:27:41.795,3,4,Algorithm Choice / Strategy,Bangla,বাইনারি সার্চ কখন দরকার?
Q003339,40,2026-03-03 20:27:41.795,3,5,Data Structures,English,what is difference between array and linked list?
Q003340,40,2026-03-03 20:27:41.795,3,5,Data Structures,English,when should I use linked list
Q003341,40,2026-03-03 20:27:41.795,3,5,Data Structures,Mixed,array kokhon use korte hobe?
Q003342,40,2026-03-03 20:27:41.795,3,5,Data Structures,Mixed,array r linked list er difference ki?
Q003343,40,2026-03-03 20:27:41.795,3,5,Data Structures,Bangla,লিংকড লিস্ট কখন দরকার?
Q003344,40,2026-03-03 20:27:41.795,3,6,Time & Space Complexity,English,what is time complexity of binary search?
Q003345,40,2026-03-03 20:27:41.795,3,6,Time & Space Complexity,English,what is the complexity of merge sort?
Q003346,40,2026-03-03 20:27:41.795,3,6,Time & Space Complexity,Mixed,merge sort er complexity ki?
Q003347,40,2026-03-03 20:27:41.795,3,6,Time & Space Complexity,Mixed,binary search er time complexity ki?
Q003348,40,2026-03-03 20:27:41.795,3,6,Time & Space Complexity,Bangla,বাইনারি সার্চ এর কমপ্লেক্সে টি কি?
Q003349,40,2026-03-03 20:27:41.795,3,7,Programming Language Syntax / Features,English,what is difference between= and ==
Q003350,40,2026-03-03 20:27:41.795,3,7,Programming Language Syntax / Features,English,what is the difference between== and ===?
Q003351,40,2026-03-03 20:27:41.795,3,7,Programming Language Syntax / Features,Mixed,= ar == er moddhe difference ki?
Q003352,40,2026-03-03 20:27:41.795,3,7,Programming Language Syntax / Features,Mixed,== ar === er moddhe difference ki?
Q003353,40,2026-03-03 20:27:41.795,3,7,Programming Language Syntax / Features,Bangla,= আর === এএর পার্থক্য ই?
Q003354,40,2026-03-03 20:27:41.795,3,8,Object-Oriented Programming (OOP),English,",what is abstraction"
Q003355,40,2026-03-03 20:27:41.795,3,8,Object-Oriented Programming (OOP),English,what is polymorphism
Q003356,40,2026-03-03 20:27:41.795,3,8,Object-Oriented Programming (OOP),Mixed,polymorphisms ki
Q003357,40,2026-03-03 20:27:41.795,3,8,Object-Oriented Programming (OOP),Mixed,abstract explain koro
Q003358,40,2026-03-03 20:27:41.795,3,8,Object-Oriented Programming (OOP),Bangla,পলিমরফিসম কি?
Q003359,40,2026-03-03 20:27:41.795,3,9,Database / SQL,English,what is foreign key
Q003360,40,2026-03-03 20:27:41.795,3,9,Database / SQL,English,what is primary ki
Q003361,40,2026-03-03 20:27:41.795,3,9,Database / SQL,Mixed,primary ki kake bole
Q003362,40,2026-03-03 20:27:41.795,3,9,Database / SQL,Mixed,foreign ki kivabe bujha jabe
Q003363,40,2026-03-03 20:27:41.795,3,9,Database / SQL,Bangla,সিলেক্ট কখন দরকার
Q003364,40,2026-03-03 20:27:41.795,3,10,Operating Systems (OS),English,what is task scheduling
Q003365,40,2026-03-03 20:27:41.795,3,10,Operating Systems (OS),English,what is multithreading
Q003366,40,2026-03-03 20:27:41.795,3,10,Operating Systems (OS),Mixed,multithreading ki
Q003367,40,2026-03-03 20:27:41.795,3,10,Operating Systems (OS),Mixed,process ki explain koro
Q003368,40,2026-03-03 20:27:41.795,3,10,Operating Systems (OS),Bangla,প্রসেস কি ব্যাখ্যা কর
Q003369,40,2026-03-03 20:27:41.795,3,11,Computer Networks,English,what is the working of tcp
Q003370,40,2026-03-03 20:27:41.795,3,11,Computer Networks,English,what is better among TCP and UDP
Q003371,40,2026-03-03 20:27:41.795,3,11,Computer Networks,Mixed,TCP UDP konta better hbe
Q003372,40,2026-03-03 20:27:41.795,3,11,Computer Networks,Mixed,TCP kivabe kaj kore
Q003373,40,2026-03-03 20:27:41.795,3,11,Computer Networks,Bangla,টিসিপি কিভাবে কাজ করে
Q003374,40,2026-03-03 20:27:41.795,3,12,Web Development,English,what is font end and back end
Q003375,40,2026-03-03 20:27:41.795,3,12,Web Development,English,how work back end
Q003376,40,2026-03-03 20:27:41.795,3,12,Web Development,Mixed,back end er kaj ki
Q003377,40,2026-03-03 20:27:41.795,3,12,Web Development,Mixed,difference ki font end and back end er
Q003378,40,2026-03-03 20:27:41.795,3,12,Web Development,Bangla,ব্যাক এন্ড কিভাবে কাজ করে
Q003379,40,2026-03-03 20:27:41.795,3,13,Software Engineering / SDLC,English,what is water fall method
Q003380,40,2026-03-03 20:27:41.795,3,13,Software Engineering / SDLC,English,how work waterfall method
Q003381,40,2026-03-03 20:27:41.795,3,13,Software Engineering / SDLC,Mixed,agile kivabe kaj kore
Q003382,40,2026-03-03 20:27:41.795,3,13,Software Engineering / SDLC,Mixed,agile r waterfall explain koro
Q003383,40,2026-03-03 20:27:41.795,3,13,Software Engineering / SDLC,Bangla,ওয়াটার ফল মেথড কি
Q003384,40,2026-03-03 20:27:41.795,3,14,Machine Learning / AI,English,what is over fitting
Q003385,40,2026-03-03 20:27:41.795,3,14,Machine Learning / AI,English,how I can prevent it
Q003386,40,2026-03-03 20:27:41.795,3,14,Machine Learning / AI,Mixed,over fitting kivabe hoy
Q003387,40,2026-03-03 20:27:41.795,3,14,Machine Learning / AI,Mixed,eta kivabe prevent korte pari
Q003388,40,2026-03-03 20:27:41.795,3,14,Machine Learning / AI,Bangla,কখন ওভার ফিটিং হয়
Q003389,40,2026-03-03 20:27:41.795,3,15,Cybersecurity,English,how can it be prevented
Q003390,40,2026-03-03 20:27:41.795,3,15,Cybersecurity,Mixed,SQL injection kivabe kaj kore
Q003391,40,2026-03-03 20:27:41.795,3,15,Cybersecurity,Mixed,SQL injection ki
Q003392,40,2026-03-03 20:27:41.795,3,15,Cybersecurity,Bangla,এস কিউ এল ইনজেকশন ব্যাখ্যা কর
Q003393,40,2026-03-03 20:27:41.795,3,16,Competitive Programming / Problem Solving,English,how to optimize brute force
Q003394,40,2026-03-03 20:27:41.795,3,16,Competitive Programming / Problem Solving,English,how to optimize my solution for time complexity error
Q003395,40,2026-03-03 20:27:41.795,3,16,Competitive Programming / Problem Solving,Mixed,kivabe cod eta optimization kora jabe
Q003396,40,2026-03-03 20:27:41.795,3,16,Competitive Programming / Problem Solving,Mixed,brute force kivabe optimize kora jabe
Q003397,40,2026-03-03 20:27:41.795,3,16,Competitive Programming / Problem Solving,Bangla,সলিউশন কিভাবে অপটিমাইজেশন করা যাবে
Q003398,40,2026-03-03 20:27:41.795,3,17,Project Guidance / System Architecture,English,how can I design my software project for 3 rd year
Q003399,40,2026-03-03 20:27:41.795,3,17,Project Guidance / System Architecture,English,which should I include my software project
Q003400,40,2026-03-03 20:27:41.795,3,17,Project Guidance / System Architecture,Mixed,3rd year software project e ki bisoy include korbo
Q003401,40,2026-03-03 20:27:41.795,3,17,Project Guidance / System Architecture,Mixed,idea. generate koro software project er
Q003402,40,2026-03-03 20:27:41.795,3,17,Project Guidance / System Architecture,Bangla,সফ্টওয়্যার প্রজেক্ট এর আইডিয়া
Q003403,40,2026-03-03 20:27:41.795,3,18,Tooling / Environment Setup,English,php my admin is not working. how can I fix problem?
Q003404,40,2026-03-03 20:27:41.795,3,18,Tooling / Environment Setup,English,what is git and why version controll is important
Q003405,40,2026-03-03 20:27:41.795,3,18,Tooling / Environment Setup,Mixed,git ar version controll ki
Q003406,40,2026-03-03 20:27:41.795,3,18,Tooling / Environment Setup,Mixed,Vs code er terminal e problem
Q003407,40,2026-03-03 20:27:41.795,3,18,Tooling / Environment Setup,Bangla,গিট কিভাবে কাজ করে
Q003408,40,2026-03-03 20:27:41.795,3,19,Career / Internship / Interview Prep,English,which skill is important for a successful career
Q003409,40,2026-03-03 20:27:41.795,3,19,Career / Internship / Interview Prep,English,how can I prepare for it
Q003410,40,2026-03-03 20:27:41.795,3,19,Career / Internship / Interview Prep,Mixed,kon skill future development e Khub dorkar
Q003411,40,2026-03-03 20:27:41.795,3,19,Career / Internship / Interview Prep,Mixed,kivabe prepare howa jabe ei skill e
Q003412,40,2026-03-03 20:27:41.795,3,19,Career / Internship / Interview Prep,Bangla,কিভাবে ফিউচার ডেভেলপমেন্ট করা যায়
Q003413,40,2026-03-03 20:27:41.795,3,20,Exam / Assignment / Course Admin,English,write a summary on lexical analysis
Q003414,40,2026-03-03 20:27:41.795,3,20,Exam / Assignment / Course Admin,English,which topic is important for sytax analysis
Q003415,40,2026-03-03 20:27:41.795,3,20,Exam / Assignment / Course Admin,Mixed,syntax analysis ki kaj kore
Q003416,40,2026-03-03 20:27:41.795,3,20,Exam / Assignment / Course Admin,Mixed,lexical analyer kaj ki
Q003417,40,2026-03-03 20:27:41.795,3,20,Exam / Assignment / Course Admin,Bangla,কম্পাইলার ডিজাইন কি
Q003418,41,2026-03-04 16:12:18.964,3,1,Debugging / Error Fixing,English,Why am i getting double free() and program crashing when I am calling free only once in a function.
Q003419,41,2026-03-04 16:12:18.964,3,1,Debugging / Error Fixing,English,Getting compile error when casting void* to a struct and dereferencing it.
Q003420,41,2026-03-04 16:12:18.964,3,1,Debugging / Error Fixing,Mixed,C Macro Expansion e error dekhacche keno.
Q003421,41,2026-03-04 16:12:18.964,3,1,Debugging / Error Fixing,Mixed,Code e array out of bounds hocche keno.
Q003422,41,2026-03-04 16:12:18.964,3,1,Debugging / Error Fixing,Bangla,হেডার ফাইল ইনক্লুড করার পরে ফাইলটা পাচ্ছে না কেন ?
Q003423,41,2026-03-04 16:12:18.964,3,2,How-to Implementation,English,"I can't get average of three values, write python code."
Q003424,41,2026-03-04 16:12:18.964,3,2,How-to Implementation,English,How does Red Black Tree work and implement one in C++.
Q003425,41,2026-03-04 16:12:18.964,3,2,How-to Implementation,Mixed,"Ami akta expense tracker banachi, Firebase use koree server e user data kibhabe pathabo?"
Q003426,41,2026-03-04 16:12:18.964,3,2,How-to Implementation,Mixed,Ei problem ta greedy diye solve koro. Link: https://codeforces.com/problemset/problem/2187/A
Q003427,41,2026-03-04 16:12:18.964,3,2,How-to Implementation,Bangla,একটা ব্যালান্সড বাইনারি ট্রি ইমপ্লিমেন্ট করো।
Q003428,41,2026-03-04 16:12:18.964,3,3,Concept Explanation / Clarification,English,What is Hashing and why is it used very much.
Q003429,41,2026-03-04 16:12:18.964,3,3,Concept Explanation / Clarification,English,Tell me the importance of Red Black tree.
Q003430,41,2026-03-04 16:12:18.964,3,3,Concept Explanation / Clarification,Mixed,Singly-Linked-List er pop_back() function er Big-O notation ki? Eita onnanno operation er theke slow keno?
Q003431,41,2026-03-04 16:12:18.964,3,3,Concept Explanation / Clarification,Mixed,C er Header files kibhabe kaj koree ar Java er Modules er shatthe parthokko ki?
Q003432,41,2026-03-04 16:12:18.964,3,3,Concept Explanation / Clarification,Bangla,কোন সর্টিং এলগোরিদম সবচাইতে ফাস্ট?
Q003433,41,2026-03-04 16:12:18.964,3,4,Algorithm Choice / Strategy,English,When should I use a Linked List instead of a Dynamic Array.
Q003434,41,2026-03-04 16:12:18.964,3,4,Algorithm Choice / Strategy,English,When should I create the header file and the source file separatly.
Q003435,41,2026-03-04 16:12:18.964,3,4,Algorithm Choice / Strategy,Mixed,Kokhon Merge Sort er poribortee Quick Sort use korbo?
Q003436,41,2026-03-04 16:12:18.964,3,4,Algorithm Choice / Strategy,Mixed,Dynamic Programming keno Greedy er cheye bhalo?
Q003437,41,2026-03-04 16:12:18.964,3,4,Algorithm Choice / Strategy,Bangla,কোনো গ্রিড এ দুই পয়েন্ট এর শর্টেস্ট ডিসটেন্স এর জন্য ভালো এলগোরিদম কোনটা?
Q003438,41,2026-03-04 16:12:18.964,3,5,Data Structures,English,What is the difference between std::stack and std::vector in C++.
Q003439,41,2026-03-04 16:12:18.964,3,5,Data Structures,English,When to use Bit Manipulation instead of Arrays.
Q003440,41,2026-03-04 16:12:18.964,3,5,Data Structures,Mixed,Binary Search er advantage ki?
Q003441,41,2026-03-04 16:12:18.964,3,5,Data Structures,Mixed,Akta Stack Implement koro C te. Open-Source bhalo Stack Library acche C er jonno?
Q003442,41,2026-03-04 16:12:18.964,3,5,Data Structures,Bangla,ডাটা সেরিয়ালাইজেশন এর জন্য কোন ডাটা স্ট্রাকচার ভালো?
Q003443,41,2026-03-04 16:12:18.964,3,6,Time & Space Complexity,English,What is the worst Big-O Time complexity.
Q003444,41,2026-03-04 16:12:18.964,3,6,Time & Space Complexity,English,How to optimize a O(n * n) algorithm to O(n * log(n))
Q003445,41,2026-03-04 16:12:18.964,3,6,Time & Space Complexity,Mixed,Two pointers e Big-O er optimization bekkha koro.
Q003446,41,2026-03-04 16:12:18.964,3,6,Time & Space Complexity,Mixed,Different Programming Language ki Big-O change kortee paree.
Q003447,41,2026-03-04 16:12:18.964,3,6,Time & Space Complexity,Bangla,ও(১) হ্যাশ ম্যাপ এর অপকারিতা কি?
Q003448,41,2026-03-04 16:12:18.964,3,7,Programming Language Syntax / Features,English,What is the difference between std::vector::size() ar std::vector::length() in C++?
Q003449,41,2026-03-04 16:12:18.964,3,7,Programming Language Syntax / Features,English,How does Rust Borrow-Checker work?
Q003450,41,2026-03-04 16:12:18.964,3,7,Programming Language Syntax / Features,Mixed,Java er Linked List interface ta bekkha koro.
Q003451,41,2026-03-04 16:12:18.964,3,7,Programming Language Syntax / Features,Mixed,Zig er Ring Buffer bekkha koro. Deque ar Ring Buffer Ki aki?
Q003452,41,2026-03-04 16:12:18.964,3,7,Programming Language Syntax / Features,Bangla,সি প্রোগ্রামিং ল্যাঙ্গুয়েজে এর সিনটেক্স ওভারভিউ দাও.
Q003453,41,2026-03-04 16:12:18.964,3,8,Object-Oriented Programming (OOP),English,What is the importance of Inheritance in C++?
Q003454,41,2026-03-04 16:12:18.964,3,8,Object-Oriented Programming (OOP),English,Does Polymorphism come from Inheritance.
Q003455,41,2026-03-04 16:12:18.964,3,8,Object-Oriented Programming (OOP),Mixed,Kono Class er Public variables ki child class access kortee paree?
Q003456,41,2026-03-04 16:12:18.964,3,8,Object-Oriented Programming (OOP),Mixed,OOP ar structured-programming er parthokko bolo.
Q003457,41,2026-03-04 16:12:18.964,3,8,Object-Oriented Programming (OOP),Bangla,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং এর অপকারিতা বলো।
Q003458,41,2026-03-04 16:12:18.964,3,9,Database / SQL,English,what is the difference between DDL and DML?
Q003459,41,2026-03-04 16:12:18.964,3,9,Database / SQL,English,what is normalization?
Q003460,41,2026-03-04 16:12:18.964,3,9,Database / SQL,Mixed,ER diagram bolte ki bojhai?
Q003461,41,2026-03-04 16:12:18.964,3,9,Database / SQL,Mixed,set operation gula ki ki?
Q003462,41,2026-03-04 16:12:18.964,3,9,Database / SQL,Bangla,সেলফ জয়েন টা সহজভাবে বোঝান ?
Q003463,41,2026-03-04 16:12:18.964,3,10,Operating Systems (OS),English,Why there are 8bits per memory address?
Q003464,41,2026-03-04 16:12:18.964,3,10,Operating Systems (OS),English,Why can't a Boolean variable take 1bit of data?
Q003465,41,2026-03-04 16:12:18.964,3,10,Operating Systems (OS),Mixed,Processes ar Threads er moddhe parthokko ki?
Q003466,41,2026-03-04 16:12:18.964,3,10,Operating Systems (OS),Mixed,Multi-Threading er Mutex Keno lagge?
Q003467,41,2026-03-04 16:12:18.964,3,10,Operating Systems (OS),Bangla,লিনাক্স এবং উইন্ডোজের সিস্টেম কল এপিএই এর মধ্যে পার্থক্য একটা চার্ট এ দাও।
Q003468,41,2026-03-04 16:12:18.964,3,11,Computer Networks,English,explain TCP vs UDP?
Q003469,41,2026-03-04 16:12:18.964,3,11,Computer Networks,Mixed,computer networks er basic gula ki ki?
Q003470,41,2026-03-04 16:12:18.964,3,11,Computer Networks,Mixed,OSI model ta ki?
Q003471,41,2026-03-04 16:12:18.964,3,11,Computer Networks,Bangla,কম্পিউটার নেটওয়ার্কস কেন জানা প্রয়োজন ?
Q003472,41,2026-03-04 16:12:18.964,3,12,Web Development,English,Why many people dislike JavaScript.
Q003473,41,2026-03-04 16:12:18.964,3,12,Web Development,English,Why do I need so many packages in JavaScript to create something than any other language?
Q003474,41,2026-03-04 16:12:18.964,3,12,Web Development,Mixed,Kokhon React er poribortee Astro use korbo.
Q003475,41,2026-03-04 16:12:18.964,3,12,Web Development,Mixed,React ki moree jacche.
Q003476,41,2026-03-04 16:12:18.964,3,12,Web Development,Bangla,স্ট্যাটিক সাইট জেনারেটার কিভাবে কাজ করে?
Q003477,41,2026-03-04 16:12:18.964,3,13,Software Engineering / SDLC,English,How do you add a pull request using Git.
Q003478,41,2026-03-04 16:12:18.964,3,13,Software Engineering / SDLC,English,Should I read Clean Code book before learning a programming language?
Q003479,41,2026-03-04 16:12:18.964,3,13,Software Engineering / SDLC,Mixed,Fuzz testing ki? Ar eita ki unit testing theke bhalo?
Q003480,41,2026-03-04 16:12:18.964,3,13,Software Engineering / SDLC,Mixed,Software er Minimum System Requirements kibhabe komano jai?
Q003481,41,2026-03-04 16:12:18.964,3,13,Software Engineering / SDLC,Bangla,বোরো কোম্পানি এর জন্য কি আজাইল স্ট্রাটেজি ভালো?
Q003482,41,2026-03-04 16:12:18.964,3,14,Machine Learning / AI,English,Explain basics of AI?
Q003483,41,2026-03-04 16:12:18.964,3,14,Machine Learning / AI,English,Applications of ML?
Q003484,41,2026-03-04 16:12:18.964,3,14,Machine Learning / AI,Mixed,AI jana koto ta joruri vobishshot er jonno?
Q003485,41,2026-03-04 16:12:18.964,3,14,Machine Learning / AI,Mixed,ML korar jonno ki ki basic jana dorkar?
Q003486,41,2026-03-04 16:12:18.964,3,14,Machine Learning / AI,Bangla,এ আই হেলথ কেয়ারে কিভাবে হেল্প করে?
Q003487,41,2026-03-04 16:12:18.964,3,15,Cybersecurity,English,why cybersecurity important?
Q003488,41,2026-03-04 16:12:18.964,3,15,Cybersecurity,English,what should a cybersecurity expert know?
Q003489,41,2026-03-04 16:12:18.964,3,15,Cybersecurity,Mixed,CTF ta explain koren?
Q003490,41,2026-03-04 16:12:18.964,3,15,Cybersecurity,Mixed,cybersecurity expert hote ki ki jante hobe?
Q003491,41,2026-03-04 16:12:18.964,3,15,Cybersecurity,Bangla,সাইবার সিকিউরিটি এক্সপার্টদের বেতন কতো মাসে ?
Q003492,41,2026-03-04 16:12:18.964,3,16,Competitive Programming / Problem Solving,English,I'm getting TLE after using a Hash_Map how do I improve the performance?
Q003493,41,2026-03-04 16:12:18.964,3,16,Competitive Programming / Problem Solving,English,Should I take Competitive Programming help from a chatbot?
Q003494,41,2026-03-04 16:12:18.964,3,16,Competitive Programming / Problem Solving,Mixed,Competitive Programming er akta Roadmap dao.
Q003495,41,2026-03-04 16:12:18.964,3,16,Competitive Programming / Problem Solving,Mixed,Ami kibhabe akta bhalo DP solution implement korbo?
Q003496,41,2026-03-04 16:12:18.964,3,16,Competitive Programming / Problem Solving,Bangla,গ্রিডি আর বাইনারি সার্চ এর মধ্যে কোনটা বেশি ইম্পরট্যান্ট?
Q003497,41,2026-03-04 16:12:18.964,3,17,Project Guidance / System Architecture,English,how to learn system design?
Q003498,41,2026-03-04 16:12:18.964,3,17,Project Guidance / System Architecture,Mixed,system design jana keno dorkar?
Q003499,41,2026-03-04 16:12:18.964,3,17,Project Guidance / System Architecture,Mixed,system design er application gula ki ki?
Q003500,41,2026-03-04 16:12:18.964,3,17,Project Guidance / System Architecture,Bangla,কিভাবে একটা সাকসেসফুল প্রজেক্ট বানাতে হয় ? স্টেপ বই স্টেপ প্রসেস ?
